# OPA82381 open-loop gain
# https://www.ti.com/lit/ds/symlink/opa381.pdf
# X kHz
# Y dB
0.01050449, 124.6617624339187
0.0352264, 115.84246290826202
0.09150063, 108.27366107654173
0.226240794, 100.90230624912716
0.476049349, 94.58400211
1.105480299, 87.73917262874409
2.660848886, 80.1703708
10.39170311, 68.71844454729049
34.07600426, 58.582831659595506
125.5491147, 47.394168082269864
371.3738712, 37.719264871288296
1108.412916, 27.649467651695204
3278.681784, 17.842933104509818
8906.720013, 8.233845561630142
21246.84555, -0.256375624
44109.96434, -8.3517028
85621.90392, -15.9863203
